X,Y,Concentration_Ground
140.0,620.0,92.37394127793206
140.0,640.0,65.83744600618991
140.0,660.0,46.43496561223969
140.0,680.0,32.40978862314776
140.0,700.0,22.386007725894853
140.0,720.0,15.302314331898504
140.0,740.0,10.352097664032714
140.0,760.0,6.931082666503171
140.0,780.0,4.592883830050986
140.0,800.0,3.012241910227429
140.0,820.0,1.9553158103451616
140.0,840.0,1.2561823991279932
140.0,860.0,0.7986106661288327
140.0,880.0,0.5021840615469119
140.0,900.0,0.3119122818064129
140.0,920.0,0.1905739960171407
140.0,940.0,0.11314466440316134
140.0,960.0,0.06277436418343327
140.0,980.0,0.02788010710300226
140.0,1000.0,0.0
160.0,-1000.0,0.0
160.0,-980.0,0.023927772344447602
160.0,-960.0,0.05384299942871941
160.0,-940.0,0.09696111552073162
160.0,-920.0,0.16314333584356536
160.0,-900.0,0.2667117724140385
160.0,-880.0,0.4289046218353089
160.0,-860.0,0.6812666728584167
160.0,-840.0,1.0703390032353501
160.0,-820.0,1.6640940322276714
160.0,-800.0,2.560653428922679
160.0,-780.0,3.899918979449173
160.0,-760.0,5.878828510447429
160.0,-740.0,8.771003501160276
160.0,-720.0,12.951559736106038
160.0,-700.0,18.927779460160778
160.0,-680.0,27.37616074337108
160.0,-660.0,39.186032628584755
160.0,-640.0,55.50942002025155
160.0,-620.0,77.81613376172517
160.0,-600.0,107.95213597625926
160.0,-580.0,148.1980968673712
160.0,-560.0,201.32375469791367
160.0,-540.0,270.6322906146485
160.0,-520.0,359.9875520533822
160.0,-500.0,473.81576517845883
160.0,-480.0,617.0725728508008
160.0,-460.0,795.1660578000817
160.0,-440.0,1013.8271150288394
160.0,-420.0,1278.920366313608
160.0,-400.0,1596.1919563908993
160.0,-380.0,1970.9551257344326
160.0,-360.0,2407.7203428578214
160.0,-340.0,2909.783692372473
160.0,-320.0,3478.7945691276454
160.0,-300.0,4114.330665360423
160.0,-280.0,4813.513704801329
160.0,-260.0,5570.702296637335
160.0,-240.0,6377.2977791594385
160.0,-220.0,7221.6945600871
160.0,-200.0,8089.3983850214845
160.0,-180.0,8963.324906503844
160.0,-160.0,9824.27802898849
160.0,-140.0,10651.594059726269
160.0,-120.0,11423.924868700055
160.0,-100.0,12120.121935776571
160.0,-80.0,12720.173940031193
160.0,-60.0,13206.143872030574
160.0,-40.0,13563.047988968374
160.0,-20.0,13779.618861873407
160.0,0.0,13848.89891533924
160.0,20.0,13768.619701551268
160.0,40.0,13541.335684617994
160.0,60.0,13174.298821836217
160.0,80.0,12679.080199854903
160.0,100.0,12070.965253271343
160.0,120.0,11368.167201945067
160.0,140.0,10590.916987007313
160.0,160.0,9760.495462558012
160.0,180.0,8898.274168130181
160.0,200.0,8024.825062093219
160.0,220.0,7159.148581521686
160.0,240.0,6318.055402327436
160.0,260.0,5515.722446380405
160.0,280.0,4763.429659501228
160.0,300.0,4069.4717622044445
160.0,320.0,3439.2288607021796
160.0,340.0,2875.3715966613136
160.0,360.0,2378.17061173389
160.0,380.0,1945.8768500688375
160.0,400.0,1575.1388898926948
160.0,420.0,1261.4260175259901
160.0,440.0,999.4306192159839
160.0,460.0,783.4298116634297
160.0,480.0,607.5931000919309
160.0,500.0,466.2294044344205
160.0,520.0,353.9724408252354
160.0,540.0,265.9078681231578
160.0,560.0,197.64871292858868
160.0,580.0,145.3674356203686
160.0,600.0,105.79375832163181
160.0,620.0,76.18726154371083
160.0,640.0,54.293007196211065
160.0,660.0,38.28729240699026
160.0,680.0,26.719285615938006
160.0,700.0,18.45290961400833
160.0,720.0,12.61203762973498
160.0,740.0,8.530936958755653
160.0,760.0,5.710970408593597
160.0,780.0,3.7838586734481896
160.0,800.0,2.4813041460856633
160.0,820.0,1.61045212296528
160.0,840.0,1.0344854534465697
160.0,860.0,0.6575785635949234
160.0,880.0,0.41344392268601526
160.0,900.0,0.256760462652602
160.0,920.0,0.1568568031531379
160.0,940.0,0.09311556556806462
160.0,960.0,0.051656793805703545
160.0,980.0,0.022940889750524416
160.0,1000.0,0.0
180.0,-1000.0,0.0
180.0,-980.0,0.019090924307372734
180.0,-960.0,0.04296695112622753
180.0,-940.0,0.07739668298579234
180.0,-920.0,0.13026823242550917
180.0,-900.0,0.21304454103997084
180.0,-880.0,0.34273333964344094
180.0,-860.0,0.5446095935985235
180.0,-840.0,0.8559839359634176
180.0,-820.0,1.3313774816839337
180.0,-800.0,2.049537878434706
180.0,-780.0,3.122807308227181
180.0,-760.0,4.709420915912476
180.0,-740.0,7.029360283337004
180.0,-720.0,10.384393082472554
180.0,-700.0,15.18287445195245
180.0,-680.0,21.96974175020174
180.0,-660.0,31.461873940656098
180.0,-640.0,44.58858264949712
180.0,-620.0,62.53643166199631
180.0,-600.0,86.79683349481478
180.0,-580.0,119.2139506277035
180.0,-560.0,162.02936328173828
180.0,-540.0,217.9188131447379
180.0,-520.0,290.0151854913997
180.0,-500.0,381.910880161975
180.0,-480.0,497.63201080500534
180.0,-460.0,641.5766591496986
180.0,-440.0,818.4099147951415
180.0,-420.0,1032.9098696022397
180.0,-400.0,1289.7612960538222
180.0,-380.0,1593.2975280853043
180.0,-360.0,1947.1960453016845
180.0,-340.0,2354.139189391879
180.0,-320.0,2815.4578005778094
180.0,-300.0,3330.7815648967685
180.0,-280.0,3897.724525624205
180.0,-260.0,4511.636524962441
180.0,-240.0,5165.450514499977
180.0,-220.0,5849.651374272343
180.0,-200.0,6552.384382047726
180.0,-180.0,7259.711616845853
180.0,-160.0,7956.013557625224
180.0,-140.0,8624.522180706936
180.0,-120.0,9247.961948370295
180.0,-100.0,9809.266802968457
180.0,-80.0,10292.334874764287
180.0,-60.0,10682.778158143923
180.0,-40.0,10968.622058593215
180.0,-20.0,11140.90982170926
180.0,0.0,11194.169974850975
180.0,20.0,11126.71158266221
180.0,40.0,10940.722566998256
180.0,60.0,10642.160196196963
180.0,80.0,10240.438991033405
180.0,100.0,9747.937937253071
180.0,120.0,9179.363857525705
180.0,140.0,8551.018928580508
180.0,160.0,7880.02599639785
180.0,180.0,7183.5648734744445
180.0,200.0,6478.16675569513
180.0,220.0,5779.103951437243
180.0,240.0,5099.900523011479
180.0,260.0,4451.978217424628
180.0,280.0,3844.442336328754
180.0,300.0,3284.004061301693
180.0,320.0,2775.028713116371
180.0,340.0,2319.693082226357
180.0,360.0,1918.2294978595203
180.0,380.0,1569.230428556188
180.0,400.0,1269.9859417745236
180.0,420.0,1016.8276697517606
180.0,440.0,805.4567234452818
180.0,460.0,631.2384098178541
180.0,480.0,489.4525984601565
180.0,500.0,375.49426231961496
180.0,520.0,285.0235139155227
180.0,540.0,214.0681191659796
180.0,560.0,159.08396973013598
180.0,580.0,116.98043666350435
180.0,600.0,85.11808168495406
180.0,620.0,61.28606079982374
180.0,640.0,43.665914917280666
180.0,660.0,30.787488395312526
180.0,680.0,21.481611122244306
180.0,700.0,14.833053778516579
180.0,720.0,10.136215501238317
180.0,740.0,6.855090162324123
180.0,760.0,4.588313303700728
180.0,780.0,3.0395234507927706
180.0,800.0,1.9928684159800354
180.0,820.0,1.2932276063904744
180.0,840.0,0.8305781362896435
180.0,860.0,0.5278775215228404
180.0,880.0,0.33184266171772275
180.0,900.0,0.20605118472676504
180.0,920.0,0.1258590219477258
180.0,940.0,0.07470380345858034
180.0,960.0,0.04143786105067955
180.0,980.0,0.018401185639989905
180.0,1000.0,0.0
200.0,-1000.0,0.0
200.0,-980.0,0.014869842293111848
200.0,-960.0,0.0334732073789364
200.0,-940.0,0.06031268678125819
200.0,-920.0,0.1015486573098451
200.0,-900.0,0.16613857949326283
200.0,-880.0,0.2673803628946646
200.0,-860.0,0.4250469191282208
200.0,-840.0,0.6683431328022716
200.0,-820.0,1.039969616002537
200.0,-800.0,1.6016369664002157
200.0,-780.0,2.441435047021464
200.0,-760.0,3.6835166648778874
200.0,-740.0,5.500593383155066
200.0,-720.0,8.129748935752877
200.0,-700.0,11.89203512933263
200.0,-680.0,17.216205494404175
200.0,-660.0,24.66674083064628
200.0,-640.0,34.976006206162666
200.0,-620.0,49.07993260267426
200.0,-600.0,68.15602770298746
200.0,-580.0,93.66179130501855
200.0,-560.0,127.3707611674614
200.0,-540.0,171.4024868960068
200.0,-520.0,228.24179153813694
200.0,-500.0,300.74183118422263
200.0,-480.0,392.10483122223894
200.0,-460.0,505.8341229105199
200.0,-440.0,645.6514094176162
200.0,-420.0,815.3742529958986
200.0,-400.0,1018.7507794507022
200.0,-380.0,1259.2516733526325
200.0,-360.0,1539.8237009180825
200.0,-340.0,1862.6140659845441
200.0,-320.0,2228.6804339309456
200.0,-300.0,2637.706720923343
200.0,-280.0,3087.748799681431
200.0,-260.0,3575.0361438103446
200.0,-240.0,4093.854378804231
200.0,-220.0,4636.529480166473
200.0,-200.0,5193.527340217876
200.0,-180.0,5753.673560978225
200.0,-160.0,6304.488862424045
200.0,-140.0,6832.626600656479
200.0,-120.0,7324.391385696476
200.0,-100.0,7766.3120158244
200.0,-80.0,8145.737865749115
200.0,-60.0,8451.425292273656
200.0,-40.0,8674.079471545221
200.0,-20.0,8806.817540930937
200.0,0.0,8845.521436512265
200.0,20.0,8789.053940318405
200.0,40.0,8639.319537031794
200.0,60.0,8401.162599816063
200.0,80.0,8082.1083692797965
200.0,100.0,7691.965652911956
200.0,120.0,7242.322156710767
200.0,140.0,6745.971794747761
200.0,160.0,6216.316648178881
200.0,180.0,5666.784019927258
200.0,200.0,5110.292250899024
200.0,220.0,4558.78981067572
200.0,240.0,4022.8831609419767
200.0,260.0,3511.5617771683205
200.0,280.0,3032.0238369218578
200.0,300.0,2589.6024617873145
200.0,320.0,2187.7885764334555
200.0,340.0,1828.3415302414123
200.0,360.0,1511.4729130413066
200.0,380.0,1236.0838252338099
200.0,400.0,1000.0328161822175
200.0,420.0,800.4117179854253
200.0,440.0,633.8095366891096
200.0,460.0,496.54942248137314
200.0,480.0,384.88924515449855
200.0,500.0,295.1814099371559
200.0,520.0,223.99168209787143
200.0,540.0,168.17977885345405
200.0,560.0,124.9464123557872
200.0,580.0,91.85250304580866
200.0,600.0,66.81661799370596
200.0,620.0,48.09649957308244
200.0,640.0,34.259993822585535
200.0,660.0,24.149905712316777
200.0,680.0,16.84642135981373
200.0,700.0,11.62984293138693
200.0,720.0,7.9455526209597265
200.0,740.0,5.372404059251567
200.0,760.0,3.595156001267731
200.0,780.0,2.3811187192174463
200.0,800.0,1.5608692309034211
200.0,820.0,1.0126899012209087
200.0,840.0,0.6502745480778201
200.0,860.0,0.413204722964886
200.0,880.0,0.259705686286736
200.0,900.0,0.16122909796684276
200.0,920.0,0.09846348845315663
200.0,940.0,0.05843361358685349
200.0,960.0,0.03240846066828481
200.0,980.0,0.014390202516449197
200.0,1000.0,0.0
220.0,-1000.0,0.0
220.0,-980.0,0.011306629225807654
220.0,-960.0,0.02545725430134051
220.0,-940.0,0.04588307500734112
220.0,-920.0,0.07728137129881281
220.0,-900.0,0.12648643583687674
220.0,-880.0,0.2036503662703367
220.0,-860.0,0.32387753582950135
220.0,-840.0,0.5094907421837502
220.0,-820.0,0.7931483256134838
220.0,-800.0,1.2220778630621292
220.0,-780.0,1.863739800987756
220.0,-760.0,2.813278010938431
220.0,-740.0,4.203145719097702
220.0,-720.0,6.215303808677454
220.0,-700.0,9.096360573805823
220.0,-680.0,13.175941666825105
220.0,-660.0,18.888428819771843
220.0,-640.0,26.79796868022273
220.0,-620.0,37.626314005028895
220.0,-600.0,52.2826091827211
220.0,-580.0,71.89367019489987
220.0,-560.0,97.83264782749454
220.0,-540.0,131.7432304770129
220.0,-520.0,175.5557869515145
220.0,-500.0,231.49114037426742
220.0,-480.0,302.0470971636467
220.0,-460.0,389.96255364514195
220.0,-440.0,498.15411991853716
220.0,-420.0,629.6209141072267
220.0,-400.0,787.314677207266
220.0,-380.0,973.9747989383408
220.0,-360.0,1191.9312958901176
220.0,-340.0,1442.8831330423864
220.0,-320.0,1727.6641504960069
220.0,-300.0,2046.0135658292038
220.0,-280.0,2396.3716442078844
220.0,-260.0,2775.7226937694395
220.0,-240.0,3179.5063348008284
220.0,-220.0,3601.6138273905235
220.0,-200.0,4034.4796137765766
220.0,-180.0,4469.270187008471
220.0,-160.0,4896.1642147896455
220.0,-140.0,5304.710635908648
220.0,-120.0,5684.245860234634
220.0,-100.0,6024.3473742458
220.0,-80.0,6315.298741374306
220.0,-60.0,6548.5398377427255
220.0,-40.0,6717.075968736395
220.0,-20.0,6815.820352141038
220.0,0.0,6841.8467061945275
220.0,20.0,6794.532873875248
220.0,40.0,6675.582972863833
220.0,60.0,6488.92450520485
220.0,80.0,6240.4875489148435
220.0,100.0,5937.884161787487
220.0,120.0,5590.015401701705
220.0,140.0,5206.638747709978
220.0,160.0,4797.928775374154
220.0,180.0,4374.0588543476515
220.0,200.0,3944.8233610892034
220.0,220.0,3519.311481362105
220.0,240.0,3105.6378275184634
220.0,260.0,2710.7329117835125
220.0,280.0,2340.197085878208
220.0,300.0,1998.2225918451204
220.0,320.0,1687.5874647110795
220.0,340.0,1409.7209266497725
220.0,360.0,1164.8331895476563
220.0,380.0,952.0953778269276
220.0,400.0,769.8501599063212
220.0,420.0,615.8322766108264
220.0,440.0,487.38049762825796
220.0,460.0,381.6273197875095
220.0,480.0,295.65822382044905
220.0,500.0,226.63720459904619
220.0,520.0,171.89896442611632
220.0,540.0,129.01056401875172
220.0,560.0,95.80669589637888
220.0,580.0,70.40336360290074
220.0,600.0,51.19484714742759
220.0,620.0,36.838574024318085
220.0,640.0,26.23201612011142
220.0,660.0,18.485092077162175
220.0,680.0,12.890853603593863
220.0,700.0,8.896539512111081
220.0,720.0,6.076442972539178
220.0,740.0,4.107488002829484
220.0,760.0,2.747966603952892
220.0,780.0,1.8195505968895913
220.0,800.0,1.192454664409238
220.0,820.0,0.773475648609915
220.0,840.0,0.4965511538519939
220.0,860.0,0.31545085881220547
220.0,880.0,0.19822085459720767
220.0,900.0,0.12303131740421687
220.0,920.0,0.07512015253617632
220.0,940.0,0.04457189720420045
220.0,960.0,0.02471656103748075
220.0,980.0,0.010973623312567604
220.0,1000.0,0.0
240.0,-1000.0,0.0
240.0,-980.0,0.008393210737379168
240.0,-960.0,0.01890164786489738
240.0,-940.0,0.03407836928805893
240.0,-920.0,0.05742071027858704
240.0,-900.0,0.09402053373331815
240.0,-880.0,0.15144663518517282
240.0,-860.0,0.24096733765405132
240.0,-840.0,0.37924723645201674
240.0,-820.0,0.590683480012736
240.0,-800.0,0.9105824053624226
240.0,-780.0,1.3894141847401213
240.0,-760.0,2.0984173023548385
240.0,-740.0,3.1368502645131295
240.0,-720.0,4.64119698725988
240.0,-700.0,6.79661473015001
240.0,-680.0,9.850857324391583
240.0,-660.0,14.130798645219706
240.0,-640.0,20.061508583713998
240.0,-620.0,28.18758448203387
240.0,-600.0,39.19610694700524
240.0,-580.0,53.94016782187851
240.0,-560.0,73.46141576408334
240.0,-540.0,99.00949781570652
240.0,-520.0,132.05567305327278
240.0,-500.0,174.29728235484762
240.0,-480.0,227.64924226243687
240.0,-460.0,294.2183828578905
240.0,-440.0,376.25639476794294
240.0,-420.0,476.08755139468445
240.0,-400.0,596.0084217073113
240.0,-380.0,738.158677831519
240.0,-360.0,904.364954516114
240.0,-340.0,1095.9634909777299
240.0,-320.0,1313.6116595687608
240.0,-300.0,1557.102803088589
240.0,-280.0,1825.2021292926634
240.0,-260.0,2115.5227575111803
240.0,-240.0,2424.459672196087
240.0,-220.0,2747.1952055368592
240.0,-200.0,3077.7833573032854
240.0,-180.0,3409.3129178786876
240.0,-160.0,3734.1422842179545
240.0,-140.0,4044.193055940531
240.0,-120.0,4331.2854383715085
240.0,-100.0,4587.496096689724
240.0,-80.0,4805.5180124320495
240.0,-60.0,4979.001659246723
240.0,-40.0,5102.857196606801
240.0,-20.0,5173.498445057979
240.0,0.0,5189.011526522523
240.0,20.0,5149.234784609391
240.0,40.0,5055.742451958443
240.0,60.0,4911.732631083402
240.0,80.0,4721.8298571480545
240.0,100.0,4491.822124539971
240.0,120.0,4228.359206557238
240.0,140.0,3938.640808058799
240.0,160.0,3630.1184689811253
240.0,180.0,3310.2257059405742
240.0,200.0,2986.140478067361
240.0,220.0,2664.576930810164
240.0,240.0,2351.601897921962
240.0,260.0,2052.4753613334356
240.0,280.0,1771.5202914385159
240.0,300.0,1512.0325426444756
240.0,320.0,1276.2428533332684
240.0,340.0,1065.339153184328
240.0,360.0,879.5491432092218
240.0,380.0,718.2733390456111
240.0,400.0,580.2510953749872
240.0,420.0,463.73913097409445
240.0,440.0,366.6840379691699
240.0,460.0,286.8754573398542
240.0,480.0,222.07263738717222
240.0,500.0,170.1021753106583
240.0,520.0,128.92816925966434
240.0,540.0,96.69790143863543
240.0,560.0,71.76699022946875
240.0,580.0,52.7081298884474
240.0,600.0,38.30737008440903
240.0,620.0,27.551530168660932
240.0,640.0,19.609874899198797
240.0,660.0,13.812650106494981
240.0,680.0,9.628530556786224
240.0,700.0,6.64250538967306
240.0,720.0,4.535249109652894
240.0,740.0,3.0646185089629605
240.0,760.0,2.049587990274399
240.0,780.0,1.3566882801748292
240.0,800.0,0.88884033270952
240.0,820.0,0.5763668253253765
240.0,840.0,0.369905510624926
240.0,860.0,0.2349290387593799
240.0,880.0,0.14758296391514586
240.0,900.0,0.09157750603156899
240.0,920.0,0.05590132048460331
240.0,940.0,0.03316113166636269
240.0,960.0,0.018385516101636197
240.0,980.0,0.008161755116194613
240.0,1000.0,0.0
260.0,-1000.0,0.0
260.0,-980.0,0.006083284011774644
260.0,-960.0,0.013702835312120099
260.0,-940.0,0.024713792023907853
260.0,-920.0,0.04165922139288742
260.0,-900.0,0.0682444106697905
260.0,-880.0,0.10998116836622365
260.0,-860.0,0.1750814997508879
260.0,-840.0,0.2756992875081364
260.0,-820.0,0.42964206586045267
260.0,-800.0,0.6627015978366146
260.0,-780.0,1.0117799325269858
260.0,-760.0,1.5290140491639617
260.0,-740.0,2.2871228863630746
260.0,-720.0,3.3862098044553566
260.0,-700.0,4.962244081471071
260.0,-680.0,7.197408247184471
260.0,-660.0,10.332424288996378
260.0,-640.0,14.680851146519279
260.0,-620.0,20.64516935187604
260.0,-600.0,28.7342290883981
260.0,-580.0,39.581331596483295
260.0,-560.0,53.96184166473032
260.0,-540.0,72.80879775389799
260.0,-520.0,97.22451049894413
260.0,-500.0,128.48564461166092
260.0,-480.0,168.03880376959003
260.0,-460.0,217.48324753003567
260.0,-440.0,278.537164980336
260.0,-420.0,352.9840616357089
260.0,-400.0,442.5964839412311
260.0,-380.0,549.035734344627
260.0,-360.0,673.7285999526822
260.0,-340.0,817.7254495185537
260.0,-320.0,981.5480714547112
260.0,-300.0,1165.0396756499583
260.0,-280.0,1367.2325939750133
260.0,-260.0,1586.2503623189962
260.0,-240.0,1819.2593642001655
260.0,-220.0,2062.481059710197
260.0,-200.0,2311.269774744155
260.0,-180.0,2560.254342501556
260.0,-160.0,2803.535846381624
260.0,-140.0,3034.9291637750134
260.0,-120.0,3248.233200748657
260.0,-100.0,3437.5133794321164
260.0,-80.0,3597.3795977631657
260.0,-60.0,3723.243075627947
260.0,-40.0,3811.5360246889654
260.0,-20.0,3859.879053767065
260.0,0.0,3867.1830991546212
260.0,20.0,3833.6761450340127
260.0,40.0,3760.850793293296
260.0,60.0,3651.3371570761
260.0,80.0,3508.7158009695995
260.0,100.0,3337.295066629339
260.0,120.0,3141.8822142873073
260.0,140.0,2927.574859702348
260.0,160.0,2699.587845014356
260.0,180.0,2463.115264091153
260.0,200.0,2223.214895301981
260.0,220.0,1984.6981324306657
260.0,240.0,1752.013270129536
260.0,260.0,1529.1202166954624
260.0,280.0,1319.3656686607924
260.0,300.0,1125.3757421107443
260.0,320.0,948.9856903965659
260.0,340.0,791.2226026940615
260.0,360.0,652.347521249118
260.0,380.0,531.9511508193042
260.0,400.0,429.0867746913408
260.0,420.0,342.41898629838835
260.0,440.0,270.36836879870435
260.0,460.0,211.2382202632067
260.0,480.0,163.3165056121118
260.0,500.0,124.95190495907607
260.0,520.0,94.60623256996442
260.0,540.0,70.8869522418791
260.0,560.0,52.56377462149404
260.0,580.0,38.57303927138541
260.0,600.0,28.013130687315574
260.0,620.0,20.133702565984553
260.0,640.0,14.321025340401066
260.0,660.0,10.081331026609645
260.0,680.0,7.023609759522047
260.0,700.0,4.842923874382538
260.0,720.0,3.304960518187091
260.0,740.0,2.232252654856392
260.0,760.0,1.4922659545634982
260.0,780.0,0.9873749598583691
260.0,800.0,0.6466311933539397
260.0,820.0,0.4191507296499291
260.0,840.0,0.26891007135561384
260.0,860.0,0.1707277256757214
260.0,880.0,0.10721623373966807
260.0,900.0,0.06650840630928331
260.0,920.0,0.040586502886198826
260.0,940.0,0.024069859994617235
260.0,960.0,0.0133421317272733
260.0,980.0,0.005922010778636714
260.0,1000.0,0.0
280.0,-1000.0,0.0
280.0,-980.0,0.004305606222707791
280.0,-960.0,0.009701022893085859
280.0,-940.0,0.017502964116926395
280.0,-920.0,0.029517842223751437
280.0,-900.0,0.04837985957070508
280.0,-880.0,0.07801085709274878
280.0,-860.0,0.12425897547218251
280.0,-840.0,0.1957872343048165
280.0,-820.0,0.30530033443414845
280.0,-800.0,0.4712176700804733
280.0,-780.0,0.7199214852720951
280.0,-760.0,1.088729367896248
280.0,-740.0,1.629756966539891
280.0,-720.0,2.4148460036078148
280.0,-700.0,3.5417292996414247
280.0,-680.0,5.141582552721278
280.0,-660.0,7.388065197703105
280.0,-640.0,10.50787262665434
280.0,-620.0,14.792702440564515
280.0,-600.0,20.612372142251363
280.0,-580.0,28.428610118762116
280.0,-560.0,38.80877308822081
280.0,-540.0,52.43842079163286
280.0,-520.0,70.13130499373325
280.0,-500.0,92.83491262612841
280.0,-480.0,121.6292611857123
280.0,-460.0,157.71621971202973
280.0,-440.0,202.39630171362822
280.0,-420.0,257.02978696157425
280.0,-400.0,322.9793855882674
280.0,-380.0,401.5327180427064
280.0,-360.0,493.80488191656764
280.0,-340.0,600.6243860181726
280.0,-320.0,722.4095037793666
280.0,-300.0,859.0459545545231
280.0,-280.0,1009.779733521395
280.0,-260.0,1173.1398153426837
280.0,-240.0,1346.903718126508
280.0,-220.0,1528.1146828539004
280.0,-200.0,1713.1534408401612
280.0,-180.0,1897.8615540241647
280.0,-160.0,2077.7083143234013
280.0,-140.0,2247.989813954392
280.0,-120.0,2404.04704533358
280.0,-100.0,2541.489319538439
280.0,-80.0,2656.4093438502405
280.0,-60.0,2745.576541401823
280.0,-40.0,2806.5954800551517
280.0,-20.0,2838.0168029322767
280.0,0.0,2839.389403582088
280.0,20.0,2811.2457258344016
280.0,40.0,2755.018141909881
280.0,60.0,2672.894078121168
280.0,80.0,2567.629957151265
280.0,100.0,2442.3552441074235
280.0,120.0,2300.401554506714
280.0,140.0,2145.182689688863
280.0,160.0,1980.1309140042003
280.0,180.0,1808.6721973468798
280.0,200.0,1634.2101788390246
280.0,220.0,1460.0905309722446
280.0,240.0,1289.5303832361126
280.0,260.0,1125.5134980668388
280.0,280.0,970.6649754171133
280.0,300.0,827.1272471729642
280.0,320.0,696.4617753595116
280.0,340.0,579.5977825860806
280.0,360.0,476.8401554957151
280.0,380.0,387.9350323047854
280.0,400.0,312.17816172595957
280.0,420.0,248.54337909051532
280.0,440.0,195.80902002637288
280.0,460.0,152.66680733237501
280.0,480.0,117.80628277655501
280.0,500.0,89.97458722898538
280.0,520.0,68.01503694171866
280.0,540.0,50.88904611713526
280.0,560.0,37.68565406375315
280.0,580.0,27.622152430653603
280.0,600.0,20.03855111716828
280.0,620.0,14.388015104975779
280.0,640.0,10.224937950386725
280.0,660.0,7.191943346537755
280.0,680.0,5.0067885100573335
280.0,700.0,3.4498666427150697
280.0,720.0,2.3527676642354605
280.0,740.0,1.5881586369066703
280.0,760.0,1.0610890947723517
280.0,780.0,0.7017106552925144
280.0,800.0,0.45932109308777236
280.0,820.0,0.2975949755894903
280.0,840.0,0.19083963978499338
280.0,860.0,0.1211103449569571
280.0,880.0,0.07602604701474142
280.0,900.0,0.04714248779523273
280.0,920.0,0.02875829794263555
280.0,940.0,0.01704971400302549
280.0,960.0,0.009448348504775373
280.0,980.0,0.004192994133425113
280.0,1000.0,0.0
300.0,-1000.0,0.0
300.0,-980.0,0.002976539250582658
300.0,-960.0,0.006708395460587602
300.0,-940.0,0.01210870148156159
300.0,-920.0,0.020431331300990393
300.0,-900.0,0.03350653907613692
300.0,-880.0,0.05406193123176072
300.0,-860.0,0.0861689482646833
300.0,-840.0,0.13586510048978895
300.0,-820.0,0.21201461279790165
300.0,-800.0,0.3274844819427606
300.0,-780.0,0.500728468321847
300.0,-760.0,0.7578869702888108
300.0,-740.0,1.135524179253359
300.0,-720.0,1.684132785810795
300.0,-700.0,2.4725374366502955
300.0,-680.0,3.5933170397794316
300.0,-660.0,5.169338198168146
300.0,-640.0,7.361442454960982
300.0,-620.0,10.377253456851381
300.0,-600.0,14.480961428792526
300.0,-580.0,20.003796376303015
300.0,-560.0,27.354712817214676
300.0,-540.0,37.03057156437795
300.0,-520.0,49.62481152342397
300.0,-500.0,65.83325136726884
300.0,-480.0,86.45524942974879
300.0,-460.0,112.38800263148498
300.0,-440.0,144.6113455420013
300.0,-420.0,184.160150136632
300.0,-400.0,232.08154250703612
300.0,-380.0,289.3749328035757
300.0,-360.0,356.91457914916026
300.0,-340.0,435.3571899121799
300.0,-320.0,525.0406647189069
300.0,-300.0,625.8837554152694
300.0,-280.0,737.2990935204828
300.0,-260.0,858.1326017525882
300.0,-240.0,986.6402557381165
300.0,-220.0,1120.5088478275761
300.0,-200.0,1256.9219598214038
300.0,-180.0,1392.6671553923645
300.0,-160.0,1524.2764880818331
300.0,-140.0,1648.190149649629
300.0,-120.0,1760.93220786248
300.0,-100.0,1859.2873349938661
300.0,-80.0,1940.4676306819013
300.0,-60.0,2002.2587072012439
300.0,-40.0,2043.134025949024
300.0,-20.0,2062.3262925884374
300.0,0.0,2059.8452366773176
300.0,20.0,2036.4336208170719
300.0,40.0,1993.4596580037958
300.0,60.0,1932.7556290378573
300.0,80.0,1856.4284012540245
300.0,100.0,1766.6818557524577
300.0,120.0,1665.693648358758
300.0,140.0,1555.5715542590526
300.0,160.0,1438.3825255835613
300.0,180.0,1316.2181605425315
300.0,200.0,1191.2504787536166
300.0,220.0,1065.7437599776656
300.0,240.0,942.0100935390526
300.0,260.0,822.3154675711679
300.0,280.0,708.7545632043024
300.0,300.0,603.1174381262608
300.0,320.0,506.77283294416065
300.0,340.0,420.5912938714074
300.0,360.0,344.92468033351213
300.0,380.0,279.64589016155406
300.0,400.0,224.2371461104903
300.0,420.0,177.90390111804953
300.0,440.0,139.68957828554272
300.0,460.0,108.57319894403628
300.0,480.0,83.54207927285105
300.0,500.0,63.63997426267092
300.0,520.0,47.99525522318617
300.0,540.0,35.834605200893705
300.0,560.0,26.48691352607158
300.0,580.0,19.380813623591113
300.0,600.0,14.038247583083775
300.0,620.0,10.065699528540387
300.0,640.0,7.1442565414819645
300.0,660.0,5.019332033625945
300.0,680.0,3.490649738684049
300.0,700.0,2.4028987468445604
300.0,720.0,1.6373159025485857
300.0,740.0,1.1043268635260353
300.0,760.0,0.7372798562282752
300.0,780.0,0.48723516188441207
300.0,800.0,0.31872598026032317
300.0,820.0,0.20637888774956112
300.0,840.0,0.13227046466854125
300.0,860.0,0.08389663826006558
300.0,880.0,0.05263906862094758
300.0,900.0,0.03262528682276238
300.0,920.0,0.01989375659236445
300.0,940.0,0.011789725564845692
300.0,960.0,0.006531406201121155
300.0,980.0,0.0028979066821247053
300.0,1000.0,0.0
320.0,-1000.0,0.0
320.0,-980.0,0.002010426610417095
320.0,-960.0,0.004532475600757714
320.0,-940.0,0.008185104575631664
